geo,year,gdp_const_ppp2011_dollar
mmr,1851,3340998666
mmr,1852,3358590466
mmr,1853,3372289844
mmr,1854,3386045971
mmr,1855,3399858847
mmr,1856,3413729319
mmr,1857,3427657387
mmr,1858,3441643898
mmr,1859,3455687158
mmr,1860,3473886272
mmr,1861,3492352320
mmr,1862,3515308528
mmr,1863,3542902448
mmr,1864,3575285872
mmr,1865,3612613984
mmr,1866,3655049600
mmr,1867,3702758080
mmr,1868,3760338162
mmr,1869,3819177258
mmr,1870,3883823514
mmr,1871,3996382104
mmr,1872,4116754425
mmr,1873,4220773857
mmr,1874,4358505116
mmr,1875,4505823800
mmr,1876,4668364670
mmr,1877,4820927295
mmr,1878,5009366175
mmr,1879,5210568000
mmr,1880,5419231020
mmr,1881,5623565250
mmr,1882,5847471540
mmr,1883,6079637850
mmr,1884,6314922782
mmr,1885,6572150222
mmr,1886,6833600686
mmr,1887,7098089494
mmr,1888,7388225145
mmr,1889,7691010080
mmr,1890,8006995154
mmr,1891,8344605276
mmr,1892,8688980052
mmr,1893,9056701344
mmr,1894,9431997224
mmr,1895,9832500464
mmr,1896,10250548431
mmr,1897,10666979730
mmr,1898,11080971080
mmr,1899,11501691408
mmr,1900,11908605150
mmr,1901,12320833798
mmr,1902,12105937620
mmr,1903,11846370304
mmr,1904,11562966051
mmr,1905,11268748000
mmr,1906,10966159246
mmr,1907,11273394024
mmr,1908,11604507122
mmr,1909,11942928000
mmr,1910,12274154646
mmr,1911,12677121653
mmr,1912,13682740369
mmr,1913,14743412140
mmr,1914,15885148432
mmr,1915,17122621824
mmr,1916,18445284795
mmr,1917,18156231800
mmr,1918,17839371872
mmr,1919,17560558558
mmr,1920,17276434350
mmr,1921,17128984950
mmr,1922,17910161280
mmr,1923,18756535824
mmr,1924,19618519992
mmr,1925,20524806300
mmr,1926,21476006706
mmr,1927,22316491519
mmr,1928,23186383725
mmr,1929,24086873250
mmr,1930,25018069120
mmr,1931,26010140604
mmr,1932,26114102784
mmr,1933,26260190572
mmr,1934,26389511921
mmr,1935,26517624672
mmr,1936,26644391665
mmr,1937,25523448524
mmr,1938,24448496630
mmr,1939,23654985642
mmr,1940,22885834854
mmr,1941,22056357120
mmr,1942,18813969774
mmr,1943,15987295856
mmr,1944,13578429630
mmr,1945,13694313324
mmr,1946,13897062816
mmr,1947,14083309572
mmr,1948,14287664341
mmr,1949,14492843876
mmr,1950,14757938606
mmr,1951,17028964872
mmr,1952,17509566456
mmr,1953,18103316615
mmr,1954,17100352385
mmr,1955,19494275892
mmr,1956,20950208944
mmr,1957,22370783432
mmr,1958,21939660402
mmr,1959,25538580720
mmr,1960,26600192912
mmr,1961,27451992500
mmr,1962,30056117910
mmr,1963,31116519816
mmr,1964,31873839354
mmr,1965,32936410440
mmr,1966,31792066996
mmr,1967,32935197750
mmr,1968,35393096512
mmr,1969,37132450047
mmr,1970,39064772710
mmr,1971,40585832784
mmr,1972,41093413449
mmr,1973,41156447574
mmr,1974,43558900112
mmr,1975,45654546150
mmr,1976,48763444632
mmr,1977,52051727520
mmr,1978,55922756300
mmr,1979,58966387085
mmr,1980,64253373616
mmr,1981,68266620045
mmr,1982,72270013816
mmr,1983,75681859000
mmr,1984,79598865910
mmr,1985,82062297551
mmr,1986,81365664296
mmr,1987,78250501764
mmr,1988,69575392948
mmr,1989,72372981615
mmr,1990,74562973475
mmr,1991,74145758489
mmr,1992,76937247840
mmr,1993,78948940599
mmr,1994,81217796451
mmr,1995,83520019108
mmr,1996,85826232760
mmr,1997,88074406729
mmr,1998,90414635184
mmr,1999,94119632154
mmr,2000,98628797579
mmr,2001,1.03E+11
mmr,2002,1.07E+11
mmr,2003,1.12E+11
mmr,2004,1.17E+11
mmr,2005,1.17E+11
mmr,2006,1.31E+11
mmr,2007,1.44E+11
mmr,2008,1.48E+11
mmr,2009,1.53E+11
mmr,2010,1.59E+11
mmr,2011,1.66E+11
mmr,2012,1.76E+11
mmr,2013,1.87E+11
mmr,2014,1.99E+11
mmr,2015,2.16E+11
mmr,2016,2.34E+11
mmr,2017,2.54E+11
mmr,2018,2.74E+11
mmr,2019,2.95E+11
mmr,2020,3.19E+11
mmr,2021,3.44E+11
mmr,2022,3.71E+11
mmr,2023,3.99E+11
mmr,2024,4.28E+11
mmr,2025,4.58E+11
mmr,2026,4.90E+11
mmr,2027,5.23E+11
mmr,2028,5.57E+11
mmr,2029,5.91E+11
mmr,2030,6.27E+11
mmr,2031,6.63E+11
mmr,2032,7.00E+11
mmr,2033,7.38E+11
mmr,2034,7.76E+11
mmr,2035,8.15E+11
mmr,2036,8.53E+11
mmr,2037,8.91E+11
mmr,2038,9.29E+11
mmr,2039,9.67E+11
mmr,2040,1.00E+12
nam,1800,123660000
nam,1801,123660000
nam,1802,123660000
nam,1803,123660000
nam,1804,123660000
nam,1805,123889000
nam,1806,123889000
nam,1807,123889000
nam,1808,123889000
nam,1809,123889000
nam,1810,123889000
nam,1811,123889000
nam,1812,123889000
nam,1813,123889000
nam,1814,123889000
nam,1815,123889000
nam,1816,123889000
nam,1817,124118000
nam,1818,124118000
nam,1819,124118000
nam,1820,124118000
nam,1821,125950000
nam,1822,127782000
nam,1823,129843000
nam,1824,131675000
nam,1825,133736000
nam,1826,135797000
nam,1827,137629000
nam,1828,139690000
nam,1829,141980000
nam,1830,144041000
nam,1831,146102000
nam,1832,148392000
nam,1833,150682000
nam,1834,152972000
nam,1835,155262000
nam,1836,157552000
nam,1837,159842000
nam,1838,162361000
nam,1839,164651000
nam,1840,167170000
nam,1841,169689000
nam,1842,172208000
nam,1843,174956000
nam,1844,177475000
nam,1845,180223000
nam,1846,182971000
nam,1847,185719000
nam,1848,188467000
nam,1849,191215000
nam,1850,194192000
nam,1851,196991600
nam,1852,200021760
nam,1853,203282660
nam,1854,206316000
nam,1855,209349987
nam,1856,212615793
nam,1857,215883279
nam,1858,219152445
nam,1859,222652830
nam,1860,225925416
nam,1861,229429341
nam,1862,232935066
nam,1863,236442591
nam,1864,240180710
nam,1865,243691880
nam,1866,247434808
nam,1867,251179656
nam,1868,255156502
nam,1869,259135388
nam,1870,262886116
nam,1871,267099280
nam,1872,271084286
nam,1873,275300515
nam,1874,279520081
nam,1875,283741807
nam,1876,288196250
nam,1877,292422356
nam,1878,296881299
nam,1879,301573259
nam,1880,306036822
nam,1881,310733522
nam,1882,315662172
nam,1883,320363712
nam,1884,325298688
nam,1885,330236184
nam,1886,335407356
nam,1887,340349952
nam,1888,345757620
nam,1889,350936712
nam,1890,356348300
nam,1891,361764165
nam,1892,367182790
nam,1893,372835750
nam,1894,378723225
nam,1895,384382005
nam,1896,390275420
nam,1897,396171835
nam,1898,402303125
nam,1899,408435774
nam,1900,414805272
nam,1901,420945956
nam,1902,427553988
nam,1903,433933206
nam,1904,440780132
nam,1905,447398244
nam,1906,454252070
nam,1907,461109376
nam,1908,468200622
nam,1909,475529985
nam,1910,482630475
nam,1911,489967218
nam,1912,497540394
nam,1913,505117410
nam,1914,512931099
nam,1915,520748748
nam,1916,528803310
nam,1917,536859648
nam,1918,544735296
nam,1919,553123008
nam,1920,561277728
nam,1921,573645316
nam,1922,589992436
nam,1923,610325325
nam,1924,631208084
nam,1925,653156860
nam,1926,675445715
nam,1927,698856456
nam,1928,722901184
nam,1929,747863424
nam,1930,773505700
nam,1931,800396740
nam,1932,827735832
nam,1933,856390900
nam,1934,885821328
nam,1935,916350762
nam,1936,948009700
nam,1937,980529430
nam,1938,1014243072
nam,1939,1049192950
nam,1940,1085419335
nam,1941,1122627440
nam,1942,1161179968
nam,1943,1201123365
nam,1944,1242501898
nam,1945,1285364518
nam,1946,1354876344
nam,1947,1455074635
nam,1948,1590038400
nam,1949,1738031175
nam,1950,1862966886
nam,1951,1914639181
nam,1952,1968257352
nam,1953,2039558400
nam,1954,2149383096
nam,1955,2215115799
nam,1956,2294087350
nam,1957,2378675088
nam,1958,2441630029
nam,1959,2579677120
nam,1960,2821115690
nam,1961,2850608276
nam,1962,3252494778
nam,1963,3578052688
nam,1964,4160767438
nam,1965,4442737477
nam,1966,4615082440
nam,1967,4430304630
nam,1968,4471080120
nam,1969,4634760160
nam,1970,4667488666
nam,1971,4803333348
nam,1972,5066795436
nam,1973,5252201240
nam,1974,5449618460
nam,1975,5453806234
nam,1976,5684468272
nam,1977,6018464358
nam,1978,6424196211
nam,1979,6645119595
nam,1980,6911081064
nam,1981,7171814118
nam,1982,7260984218
nam,1983,7021574340
nam,1984,6915801636
nam,1985,6975641841
nam,1986,7260611213
nam,1987,7572913392
nam,1988,7772422719
nam,1989,8328836520
nam,1990,8092110499
nam,1991,8752927440
nam,1992,9381844422
nam,1993,9233681080
nam,1994,9394093800
nam,1995,9759862600
nam,1996,10071791194
nam,1997,10497597187
nam,1998,10843230720
nam,1999,11208926200
nam,2000,11598390783
nam,2001,11732786380
nam,2002,12292705971
nam,2003,12814035570
nam,2004,14387720080
nam,2005,14754722254
nam,2006,15806929840
nam,2007,16863293530
nam,2008,17283177807
nam,2009,17412568130
nam,2010,18498991419
nam,2011,19523003115
nam,2012,20613346775
nam,2013,21764640800
nam,2014,22841568148
nam,2015,24686653200
nam,2016,26409370405
nam,2017,28233710448
nam,2018,30106237317
nam,2019,32089850028
nam,2020,34295238905
nam,2021,36642019172
nam,2022,39035126495
nam,2023,41528617518
nam,2024,44122117610
nam,2025,46835919505
nam,2026,49666725898
nam,2027,52597980850
nam,2028,55640278512
nam,2029,58788719148
nam,2030,62047778754
nam,2031,65412247428
nam,2032,68880169985
nam,2033,72453386797
nam,2034,76130579288
nam,2035,79906460022
nam,2036,83781835229
nam,2037,87749821509
nam,2038,91810818857
nam,2039,95957451150
nam,2040,1.00E+11
nru,1800,1016036
nru,1801,1016036
nru,1802,1016036
nru,1803,1016036
nru,1804,1016036
nru,1805,1016036
nru,1806,1016036
nru,1807,1016036
nru,1808,1017870
nru,1809,1017870
nru,1810,1017870
nru,1811,1017870
nru,1812,1018425
nru,1813,1018980
nru,1814,1019535
nru,1815,1020645
nru,1816,1021755
nru,1817,1022865
nru,1818,1024530
nru,1819,1026195
nru,1820,1029712
nru,1821,1035090
nru,1822,1042899
nru,1823,1051296
nru,1824,1057288
nru,1825,1065737
nru,1826,1074216
nru,1827,1083300
nru,1828,1090530
nru,1829,1099680
nru,1830,1109449
nru,1831,1119260
nru,1832,1129113
nru,1833,1137084
nru,1834,1147014
nru,1835,1156986
nru,1836,1167000
nru,1837,1177056
nru,1838,1187760
nru,1839,1197903
nru,1840,1208088
nru,1841,1218315
nru,1842,1228584
nru,1843,1239516
nru,1844,1249872
nru,1845,1260270
nru,1846,1271340
nru,1847,1281825
nru,1848,1292988
nru,1849,1303560
nru,1850,1314816
nru,1851,1325475
nru,1852,1336176
nru,1853,1346919
nru,1854,1358358
nru,1855,1371272
nru,1856,1382151
nru,1857,1393072
nru,1858,1404702
nru,1859,1415710
nru,1860,1429554
nru,1861,1440656
nru,1862,1452480
nru,1863,1463669
nru,1864,1477737
nru,1865,1489020
nru,1866,1501038
nru,1867,1514581
nru,1868,1526700
nru,1869,1538867
nru,1870,1552572
nru,1871,1564840
nru,1872,1579368
nru,1873,1591023
nru,1874,1605667
nru,1875,1618140
nru,1876,1632904
nru,1877,1645481
nru,1878,1659630
nru,1879,1672308
nru,1880,1687308
nru,1881,1700090
nru,1882,1715210
nru,1883,1728096
nru,1884,1743336
nru,1885,1758640
nru,1886,1772449
nru,1887,1787877
nru,1888,1803369
nru,1889,1818925
nru,1890,1832190
nru,1891,1848648
nru,1892,1864392
nru,1893,1880200
nru,1894,1893684
nru,1895,1910409
nru,1896,1926405
nru,1897,1943270
nru,1898,1959398
nru,1899,1976403
nru,1900,1992663
nru,1901,2009808
nru,1902,2026200
nru,1903,2043485
nru,1904,2060842
nru,1905,2077434
nru,1906,2094931
nru,1907,2112500
nru,1908,2129292
nru,1909,2147001
nru,1910,2164782
nru,1911,2182635
nru,1912,2200560
nru,1913,2218557
nru,1914,2326296
nru,1915,2439879
nru,1916,2556780
nru,1917,2679615
nru,1918,2808438
nru,1919,2947040
nru,1920,3088060
nru,1921,3239091
nru,1922,3399093
nru,1923,3564162
nru,1924,3739648
nru,1925,3921686
nru,1926,4115688
nru,1927,4314795
nru,1928,4527600
nru,1929,4747275
nru,1930,4979310
nru,1931,5223825
nru,1932,5478205
nru,1933,5748030
nru,1934,6027940
nru,1935,6323555
nru,1936,6634640
nru,1937,6956642
nru,1938,7297560
nru,1939,7651962
nru,1940,8028450
nru,1941,8418806
nru,1942,8831581
nru,1943,9264544
nru,1944,9714342
nru,1945,10190688
nru,1946,10686848
nru,1947,11210310
nru,1948,11753700
nru,1949,12330996
nru,1950,13069978
nru,1951,15386770
nru,1952,18239756
nru,1953,21664160
nru,1954,25685457
nru,1955,30380190
nru,1956,35847840
nru,1957,42267335
nru,1958,49888224
nru,1959,59144184
nru,1960,70484700
nru,1961,84472575
nru,1962,101576751
nru,1963,122054923
nru,1964,145832500
nru,1965,172885940
nru,1966,203242704
nru,1967,237416616
nru,1968,275933333
nru,1969,319934688
nru,1970,370691863
nru,1971,381591969
nru,1972,392813465
nru,1973,404363936
nru,1974,416249316
nru,1975,428477350
nru,1976,416572228
nru,1977,404993595
nru,1978,393733905
nru,1979,382787361
nru,1980,372146112
nru,1981,361799528
nru,1982,351731673
nru,1983,341951715
nru,1984,332434626
nru,1985,323183612
nru,1986,314193956
nru,1987,305448750
nru,1988,296946608
nru,1989,288678748
nru,1990,280634579
nru,1991,227330262
nru,1992,190364624
nru,1993,159683170
nru,1994,153507732
nru,1995,141344690
nru,1996,124589794
nru,1997,110495328
nru,1998,100057408
nru,1999,93489552
nru,2000,87074182
nru,2001,81188028
nru,2002,73099761
nru,2003,73307056
nru,2004,70143768
nru,2005,61671155
nru,2006,49464597
nru,2007,49619375
nru,2008,97023879
nru,2009,79421760
nru,2010,95468075
nru,2011,109257797
nru,2012,131742609
nru,2013,137376000
nru,2014,154949952
nru,2015,170564292
nru,2016,190973904
nru,2017,212973175
nru,2018,236642720
nru,2019,263838240
