geo,year,child_mortality_rate_per1000
qat,1898,432.73
qat,1899,432.49
qat,1900,432.19
qat,1901,431.82
qat,1902,431.38
qat,1903,430.87
qat,1904,430.29
qat,1905,429.65
qat,1906,428.94
qat,1907,428.16
qat,1908,427.31
qat,1909,426.41
qat,1910,425.46
qat,1911,424.48
qat,1912,423.47
qat,1913,422.45
qat,1914,421.44
qat,1915,420.42
qat,1916,419.41
qat,1917,418.39
qat,1918,417.37
qat,1919,416.36
qat,1920,415.34
qat,1921,414.32
qat,1922,413.31
qat,1923,412.29
qat,1924,411.27
qat,1925,410.26
qat,1926,409.24
qat,1927,408.23
qat,1928,407.21
qat,1929,406.19
qat,1930,405.3247071
qat,1931,404.4486857
qat,1932,403.5719357
qat,1933,402.7044714
qat,1934,401.8262679
qat,1935,400.9473357
qat,1936,400.0777
qat,1937,399.1973143
qat,1938,398.3262321
qat,1939,397.4443929
qat,1940,396.561825
qat,1941,368.5628143
qat,1942,342.0005214
qat,1943,317.75085
qat,1944,293.5642857
qat,1945,270.4868571
qat,1946,248.4392786
qat,1947,227.3320857
qat,1948,207.971725
qat,1949,188.6479286
qat,1950,170.116375
qat,1951,166.8211044
qat,1952,163.5896448
qat,1953,160.4207611
qat,1954,157.3132419
qat,1955,154.2658993
qat,1956,151.2775684
qat,1957,148.3471068
qat,1958,145.4733941
qat,1959,142.655332
qat,1960,139.8918429
qat,1961,127.0096973
qat,1962,115.3138086
qat,1963,104.6949413
qat,1964,95.05391846
qat,1965,86.30069593
qat,1966,78.35352096
qat,1967,71.1381689
qat,1968,64.58725
qat,1969,71
qat,1970,66.2
qat,1971,61.7
qat,1972,57.6
qat,1973,53.9
qat,1974,50.5
qat,1975,47.5
qat,1976,44.7
qat,1977,42.2
qat,1978,40
qat,1979,38
qat,1980,36.2
qat,1981,34.4
qat,1982,32.8
qat,1983,31.3
qat,1984,29.8
qat,1985,28.3
qat,1986,26.7
qat,1987,25.2
qat,1988,23.7
qat,1989,22.3
qat,1990,20.8
qat,1991,19.5
qat,1992,18.2
qat,1993,17.1
qat,1994,16.1
qat,1995,15.3
qat,1996,14.6
qat,1997,13.9
qat,1998,13.4
qat,1999,12.9
qat,2000,12.4
qat,2001,11.9
qat,2002,11.5
qat,2003,11.1
qat,2004,10.7
qat,2005,10.4
qat,2006,10.1
qat,2007,9.8
qat,2008,9.5
qat,2009,9.2
qat,2010,9
qat,2011,8.7
qat,2012,8.4
qat,2013,8.2
qat,2014,7.9
qat,2015,7.7
qat,2016,7.171623183
qat,2017,6.999968582
qat,2018,6.840064445
qat,2019,6.690935883
qat,2020,6.550600943
qat,2021,6.419080814
qat,2022,6.294385696
qat,2023,6.175525791
qat,2024,6.06150816
qat,2025,5.949321033
qat,2026,5.838969118
qat,2027,5.73146654
qat,2028,5.625810161
qat,2029,5.522004688
qat,2030,5.420054829
qat,2031,5.321990404
qat,2032,5.227820829
qat,2033,5.138569644
qat,2034,5.053233712
qat,2035,4.972838142
qat,2036,4.895361748
qat,2037,4.819794328
qat,2038,4.74614059
qat,2039,4.674405244
qat,2040,4.603573379
qat,2041,4.531180531
qat,2042,4.4598073
qat,2043,4.391492922
qat,2044,4.325217779
qat,2045,4.260981872
qat,2046,4.197765582
qat,2047,4.135568909
qat,2048,4.075411472
qat,2049,4.015254035
qat,2050,3.957135832
qat,2051,3.901056865
qat,2052,3.845997516
qat,2053,3.793997019
qat,2054,3.74301614
qat,2055,3.695094114
qat,2056,3.648191705
qat,2057,3.604348149
qat,2058,3.560504593
qat,2059,3.518700273
qat,2060,3.477915569
qat,2061,3.437130866
qat,2062,3.39736578
qat,2063,3.357600695
qat,2064,3.318855227
qat,2065,3.280109759
qat,2066,3.242383908
qat,2067,3.205677675
qat,2068,3.16999106
qat,2069,3.134304444
qat,2070,3.100657064
qat,2071,3.068029302
qat,2072,3.035401539
qat,2073,3.002773776
qat,2074,2.970146014
qat,2075,2.938537869
qat,2076,2.905910106
qat,2077,2.872262726
qat,2078,2.838615346
qat,2079,2.804967966
qat,2080,2.772340203
qat,2081,2.738692823
qat,2082,2.707084678
qat,2083,2.675476533
qat,2084,2.645907623
qat,2085,2.617358331
qat,2086,2.589828656
qat,2087,2.564338217
qat,2088,2.538847777
qat,2089,2.514376955
qat,2090,2.489906133
qat,2091,2.466454929
qat,2092,2.441984107
qat,2093,2.417513285
qat,2094,2.393042463
qat,2095,2.367552023
qat,2096,2.341041966
qat,2097,2.314531909
qat,2098,2.287002235
qat,2099,2.25947256
reu,1980,37.236
reu,1981,34.946
reu,1982,32.798
reu,1983,30.786
reu,1984,28.897
reu,1985,27.12
reu,1986,25.45
reu,1987,23.886
reu,1988,22.42
reu,1989,21.043
reu,1990,19.749
reu,1991,18.534
reu,1992,17.395
reu,1993,16.328
reu,1994,15.326
reu,1995,14.384
reu,1996,13.5
reu,1997,12.671
reu,1998,11.895
reu,1999,11.166
reu,2000,10.481
reu,2001,9.837
reu,2002,9.233
reu,2003,8.668
reu,2004,8.137
reu,2005,7.637
reu,2006,7.165
reu,2007,6.722
reu,2008,6.306
reu,2009,5.917
reu,2010,5.559
reu,2011,5.234
reu,2012,4.945
reu,2013,4.691
reu,2014,4.471
reu,2015,4.279
reu,2016,4.11
reu,2017,3.959
reu,2018,3.82
reu,2019,3.689
reu,2020,3.563
reu,2021,3.444
reu,2022,3.332
reu,2023,3.23
reu,2024,3.135
reu,2025,3.048
reu,2026,2.968
reu,2027,2.894
reu,2028,2.824
reu,2029,2.759
reu,2030,2.697
reu,2031,2.639
reu,2032,2.583
reu,2033,2.529
reu,2034,2.478
reu,2035,2.429
reu,2036,2.382
reu,2037,2.335
reu,2038,2.29
reu,2039,2.247
reu,2040,2.204
reu,2041,2.163
reu,2042,2.123
reu,2043,2.084
reu,2044,2.047
reu,2045,2.011
reu,2046,1.977
reu,2047,1.943
reu,2048,1.911
reu,2049,1.879
reu,2050,1.849
reu,2051,1.82
reu,2052,1.792
reu,2053,1.764
reu,2054,1.738
reu,2055,1.712
reu,2056,1.687
reu,2057,1.662
reu,2058,1.638
reu,2059,1.615
reu,2060,1.591
reu,2061,1.569
reu,2062,1.547
reu,2063,1.525
reu,2064,1.504
reu,2065,1.484
reu,2066,1.464
reu,2067,1.445
reu,2068,1.426
reu,2069,1.407
reu,2070,1.388
reu,2071,1.369
reu,2072,1.351
reu,2073,1.333
reu,2074,1.315
reu,2075,1.297
reu,2076,1.28
reu,2077,1.263
reu,2078,1.246
reu,2079,1.23
reu,2080,1.214
reu,2081,1.199
reu,2082,1.184
reu,2083,1.169
reu,2084,1.155
reu,2085,1.14
reu,2086,1.126
reu,2087,1.112
reu,2088,1.098
reu,2089,1.084
reu,2090,1.07
reu,2091,1.056
reu,2092,1.042
reu,2093,1.028
reu,2094,1.015
reu,2095,1.001
reu,2096,0.989
reu,2097,0.976
reu,2098,0.964
reu,2099,0.952
rou,1800,371.61
rou,1801,371.61
rou,1802,371.61
rou,1803,371.61
rou,1804,371.61
rou,1805,371.61
rou,1806,371.61
rou,1807,371.61
rou,1808,371.61
rou,1809,371.61
rou,1810,371.61
rou,1811,371.61
rou,1812,371.61
rou,1813,371.61
rou,1814,371.61
rou,1815,371.61
rou,1816,371.61
rou,1817,371.61
rou,1818,371.61
rou,1819,371.61
rou,1820,371.61
rou,1821,371.61
rou,1822,371.61
rou,1823,371.61
rou,1824,371.61
rou,1825,371.61
rou,1826,371.61
rou,1827,371.61
rou,1828,371.61
rou,1829,371.61
rou,1830,371.61
rou,1831,371.61
rou,1832,371.61
rou,1833,371.61
rou,1834,371.61
rou,1835,371.61
rou,1836,371.61
rou,1837,371.61
rou,1838,371.61
rou,1839,371.61
rou,1840,371.61
rou,1841,371.61
rou,1842,371.61
rou,1843,371.61
rou,1844,371.61
rou,1845,371.61
rou,1846,371.61
rou,1847,371.61
rou,1848,371.61
rou,1849,371.61
rou,1850,371.61
rou,1851,371.61
rou,1852,371.61
rou,1853,371.61
rou,1854,371.61
rou,1855,374.1720341
rou,1856,376.7517319
rou,1857,379.3492152
rou,1858,381.9646066
rou,1859,384.5980296
rou,1860,387.2496086
rou,1861,389.9194686
rou,1862,392.6077358
rou,1863,395.314537
rou,1864,398.04
rou,1865,356.05
rou,1866,388.35
rou,1867,315.5
rou,1868,330.14
rou,1869,313.89
rou,1870,258.46
rou,1871,231.47
rou,1872,321.99
rou,1873,310.63
rou,1874,347.97
rou,1875,330.14
rou,1876,318.75
rou,1877,308.99
rou,1878,364.1
rou,1879,300.8
rou,1880,373.78
rou,1881,287.67
rou,1882,323.63
rou,1883,284.37
rou,1884,289.32
rou,1885,276.23
rou,1886,297.52
rou,1887,313.89
rou,1888,323.63
rou,1889,310.63
rou,1890,343.12
rou,1891,339.88
rou,1892,394.8
rou,1893,352.81
rou,1894,368.92
rou,1895,326.89
rou,1896,373.78
rou,1897,349.57
rou,1898,360.86
rou,1899,321.99
rou,1900,320.37
rou,1901,328.51
rou,1902,344.73
rou,1903,477.45
rou,1904,461.4315206
rou,1905,445.9504622
rou,1906,430.9887944
rou,1907,416.5290916
rou,1908,402.5545127
rou,1909,389.0487819
rou,1910,375.9961693
rou,1911,363.3814727
rou,1912,351.19
rou,1913,378.64
rou,1914,352.81
rou,1915,323.63
rou,1916,330.4614405
rou,1917,337.4370846
rou,1918,344.5599761
rou,1919,351.8332233
rou,1920,359.26
rou,1921,325.26
rou,1922,336.63
rou,1923,336.6190277
rou,1924,326.8686904
rou,1925,312.2294661
rou,1926,315.4588657
rou,1927,339.8246089
rou,1928,299.0914961
rou,1929,320.2969038
rou,1930,285.9454185
rou,1931,292.5141656
rou,1932,300.7019557
rou,1933,282.6086372
rou,1934,295.7742673
rou,1935,312.1276864
rou,1936,284.2402353
rou,1937,289.1785463
rou,1938,297.3648396
rou,1939,285.8615143
rou,1940,305.5306395
rou,1941,269.8827591
rou,1942,289.131395
rou,1943,298.9452363
rou,1944,263.3510209
rou,1945,305.4808171
rou,1946,266.6212673
rou,1947,324.9949576
rou,1948,229.4154153
rou,1949,216.3993895
rou,1950,180.7648748
rou,1951,182.6372005
rou,1952,158.3550033
rou,1953,141.8365391
rou,1954,129.2850117
rou,1955,110.1713699
rou,1956,117.0301617
rou,1957,115.2983165
rou,1958,95.12824511
rou,1959,106.7610909
rou,1960,95.12203651
rou,1961,85.89067797
rou,1962,76.6
rou,1963,76.9
rou,1964,77.2
rou,1965,77.1
rou,1966,76.4
rou,1967,75
rou,1968,72.7
rou,1969,69.4
rou,1970,65.6
rou,1971,61.7
rou,1972,58.2
rou,1973,55.2
rou,1974,52.6
rou,1975,50.4
rou,1976,48.5
rou,1977,46.7
rou,1978,45.1
rou,1979,43.5
rou,1980,42
rou,1981,40.6
rou,1982,39.4
rou,1983,38.7
rou,1984,38.6
rou,1985,38.9
rou,1986,39.4
rou,1987,39.8
rou,1988,39.8
rou,1989,39
rou,1990,37.7
rou,1991,36.4
rou,1992,35.1
rou,1993,34.1
rou,1994,33.2
rou,1995,32.3
rou,1996,31.4
rou,1997,30.4
rou,1998,29.2
rou,1999,28.1
rou,2000,26.9
rou,2001,25.9
rou,2002,24.9
rou,2003,23.7
rou,2004,22.4
rou,2005,20.9
rou,2006,19.2
rou,2007,17.6
rou,2008,16.1
rou,2009,14.9
rou,2010,13.9
rou,2011,13.2
rou,2012,12.5
rou,2013,12
rou,2014,11.5
rou,2015,11.1
rou,2016,11.68417711
rou,2017,11.47158314
rou,2018,11.26650437
rou,2019,11.07025887
rou,2020,10.88107722
rou,2021,10.69712644
rou,2022,10.51545421
rou,2023,10.33194923
rou,2024,10.14773076
rou,2025,9.965029404
rou,2026,9.787226856
rou,2027,9.617800217
rou,2028,9.458115272
rou,2029,9.307346958
rou,2030,9.166876962
rou,2031,9.032482633
rou,2032,8.900949274
rou,2033,8.77125303
rou,2034,8.641187153
rou,2035,8.513117425
rou,2036,8.389473244
rou,2037,8.27274762
rou,2038,8.163131396
rou,2039,8.0631971
rou,2040,7.969586903
rou,2041,7.829327928
rou,2042,7.692665336
rou,2043,7.558400335
rou,2044,7.424135333
rou,2045,7.291069125
rou,2046,7.156804123
rou,2047,7.024936711
rou,2048,6.895466887
rou,2049,6.768394653
rou,2050,6.643720009
rou,2051,6.522641748
rou,2052,6.403961076
rou,2053,6.288876789
rou,2054,6.177388886
rou,2055,6.067099777
rou,2056,5.960407052
rou,2057,5.856111917
rou,2058,5.753015576
rou,2059,5.65111803
rou,2060,5.551618073
rou,2061,5.453316911
rou,2062,5.357413338
rou,2063,5.26270856
rou,2064,5.171600165
rou,2065,5.082889361
rou,2066,4.996576145
rou,2067,4.912660519
rou,2068,4.833540071
rou,2069,4.755618418
rou,2070,4.681293149
rou,2071,4.610564264
rou,2072,4.541034174
rou,2073,4.475100468
rou,2074,4.411564351
rou,2075,4.350425823
rou,2076,4.292883679
rou,2077,4.23893792
rou,2078,4.187389749
rou,2079,4.138239168
rou,2080,4.091486176
rou,2081,4.044733185
rou,2082,3.999178987
rou,2083,3.95362479
rou,2084,3.906871799
rou,2085,3.858920012
rou,2086,3.810968226
rou,2087,3.761817645
rou,2088,3.715064653
rou,2089,3.668311661
rou,2090,3.625155053
rou,2091,3.58559483
rou,2092,3.550829784
rou,2093,3.520859918
rou,2094,3.49568523
rou,2095,3.476504515
rou,2096,3.463317774
rou,2097,3.456125006
rou,2098,3.454926212
rou,2099,3.45972139
rus,1800,418.74
rus,1801,418.74
rus,1802,418.74
rus,1803,418.74
rus,1804,418.74
rus,1805,418.74
rus,1806,418.74
rus,1807,418.74
rus,1808,418.74
rus,1809,418.74
rus,1810,418.74
rus,1811,418.74
rus,1812,418.74
rus,1813,418.74
rus,1814,418.74
rus,1815,418.74
rus,1816,418.74
rus,1817,418.74
rus,1818,418.74
rus,1819,418.74
rus,1820,418.74
rus,1821,418.74
rus,1822,418.74
rus,1823,418.74
rus,1824,418.74
rus,1825,418.74
rus,1826,418.74
rus,1827,418.74
rus,1828,418.74
rus,1829,418.74
rus,1830,418.74
rus,1831,418.74
rus,1832,418.74
rus,1833,418.74
rus,1834,418.74
rus,1835,418.74
rus,1836,418.74
rus,1837,418.74
rus,1838,418.74
rus,1839,418.74
rus,1840,418.74
rus,1841,418.74
rus,1842,418.74
rus,1843,418.74
rus,1844,418.74
rus,1845,418.74
rus,1846,418.74
rus,1847,418.74
rus,1848,418.74
rus,1849,418.74
rus,1850,418.74
rus,1851,418.74
rus,1852,418.74
rus,1853,418.74
rus,1854,418.74
rus,1855,418.74
rus,1856,418.74
rus,1857,418.74
rus,1858,416.2820822
rus,1859,413.838592
rus,1860,411.4094445
rus,1861,408.9945556
rus,1862,406.5938416
rus,1863,404.2072193
rus,1864,401.8346059
rus,1865,399.4759194
rus,1866,397.1310778
rus,1867,394.8
rus,1868,485.57
rus,1869,446.6
rus,1870,402.88
rus,1871,444.97
rus,1872,479.08
rus,1873,425.48
rus,1874,425.48
rus,1875,431.98
rus,1876,451.47
rus,1877,422.24
rus,1878,487.2
rus,1879,409.33
rus,1880,464.46
rus,1881,409.33
rus,1882,488.82
rus,1883,461.21
rus,1884,412.55
rus,1885,438.48
rus,1886,402.88
rus,1887,415.74
rus,1888,406.11
rus,1889,446.6
rus,1890,474.2
rus,1891,441.72
rus,1892,498.56
rus,1893,409.33
rus,1894,430.36
rus,1895,453.09
rus,1896,444.97
rus,1897,422.24
rus,1898,453.09
rus,1899,389.96
rus,1900,409.33
rus,1901,441.72
rus,1902,418.99
rus,1903,406.11
rus,1904,377.02
rus,1905,441.72
rus,1906,402.88
rus,1907,365.73
rus,1908,396.42
rus,1909,402.88
rus,1910,440.1
rus,1911,385.13
rus,1912,370.9378625
rus,1913,357.2687089
rus,1914,344.103267
rus,1915,331.4229749
rus,1916,319.2099548
rus,1917,307.4469876
rus,1918,296.1174887
rus,1919,285.2054846
rus,1920,274.6955907
rus,1921,264.572989
rus,1922,254.8234077
rus,1923,245.433101
rus,1924,236.3888294
rus,1925,227.6778415
rus,1926,219.2878557
rus,1927,211.207043
rus,1928,203.4240103
rus,1929,195.9277842
rus,1930,188.7077961
rus,1931,181.7030402
rus,1932,174.9582844
rus,1933,168.4638784
rus,1934,162.2105303
rus,1935,156.1892932
rus,1936,150.3915519
rus,1937,144.8090112
rus,1938,139.4336838
rus,1939,134.2578785
rus,1940,129.27419
rus,1941,124.4754876
rus,1942,119.8549052
rus,1943,115.4058317
rus,1944,111.1219012
rus,1945,106.9969843
rus,1946,103.0251788
rus,1947,99.20080179
rus,1948,95.51838117
rus,1949,91.97264797
rus,1950,88.55852875
rus,1951,85.27113841
rus,1952,82.10577313
rus,1953,79.05790368
rus,1954,76.12316895
rus,1955,73.29736967
rus,1956,70.57646245
rus,1957,67.95655394
rus,1958,65.43389534
rus,1959,63.00487696
rus,1960,55.80785235
rus,1961,49.44759508
rus,1962,47.76868009
rus,1963,45.25845638
rus,1964,41.18466443
rus,1965,38.76682047
rus,1966,37.33036913
rus,1967,36.8546868
rus,1968,37.12129754
rus,1969,36.04258389
rus,1970,44.2
rus,1971,42.4
rus,1972,40.7
rus,1973,39.2
rus,1974,37.7
rus,1975,36.6
rus,1976,35.6
rus,1977,34.8
rus,1978,34.2
rus,1979,33.6
rus,1980,33
rus,1981,32.5
rus,1982,31.9
rus,1983,31.3
rus,1984,30.7
rus,1985,30
rus,1986,29.1
rus,1987,28.1
rus,1988,27.2
rus,1989,26.4
rus,1990,26
rus,1991,25.9
rus,1992,26.1
rus,1993,26.3
rus,1994,26.4
rus,1995,26.4
rus,1996,26
rus,1997,25.6
rus,1998,25
rus,1999,24.2
rus,2000,23.2
rus,2001,22
rus,2002,20.7
rus,2003,19.3
rus,2004,18
rus,2005,16.7
rus,2006,15.5
rus,2007,14.4
rus,2008,13.5
rus,2009,12.7
rus,2010,12
rus,2011,11.4
rus,2012,10.8
rus,2013,10.4
rus,2014,9.9
rus,2015,9.6
rus,2016,9.300496019
rus,2017,9.145106527
rus,2018,9.006812318
rus,2019,8.872613768
rus,2020,8.736517655
rus,2021,8.5975285
rus,2022,8.46063651
rus,2023,8.329827375
rus,2024,8.203101094
rus,2025,8.081449382
rus,2026,7.963870732
rus,2027,7.850360625
rus,2028,7.739919438
rus,2029,7.633538508
rus,2030,7.529224615
rus,2031,7.427969473
rus,2032,7.329769693
rus,2033,7.232635443
rus,2034,7.138551282
rus,2035,7.045528886
rus,2036,6.953567123
rus,2037,6.862664865
rus,2038,6.77381232
rus,2039,6.685025304
rus,2040,6.599275573
rus,2041,6.518047624
rus,2042,6.438800845
rus,2043,6.362525819
rus,2044,6.289222548
rus,2045,6.217900446
rus,2046,6.147568929
rus,2047,6.078227997
rus,2048,6.008887065
rus,2049,5.940536718
rus,2050,5.87218637
rus,2051,5.805817192
rus,2052,5.740438599
rus,2053,5.679022345
rus,2054,5.61958726
rus,2055,5.564114514
rus,2056,5.512604108
rus,2057,5.46505604
rus,2058,5.421470311
rus,2059,5.380856337
rus,2060,5.342223531
rus,2061,5.306562481
rus,2062,5.271892015
rus,2063,5.238212133
rus,2064,5.205522837
rus,2065,5.17481471
rus,2066,5.145097167
rus,2067,5.119341964
rus,2068,5.09556793
rus,2069,5.075756235
rus,2070,5.056935125
rus,2071,5.038114015
rus,2072,5.020283489
rus,2073,5.000471794
rus,2074,4.980660099
rus,2075,4.95787665
rus,2076,4.936083786
rus,2077,4.913300337
rus,2078,4.891507472
rus,2079,4.870705193
rus,2080,4.849902913
rus,2081,4.831081803
rus,2082,4.811270108
rus,2083,4.792448998
rus,2084,4.772637303
rus,2085,4.752825608
rus,2086,4.734004498
rus,2087,4.714192803
rus,2088,4.694381108
rus,2089,4.674569413
rus,2090,4.655748303
rus,2091,4.635936608
rus,2092,4.616124913
rus,2093,4.596313218
rus,2094,4.575510939
rus,2095,4.555699244
rus,2096,4.534896964
rus,2097,4.5131041
rus,2098,4.491311235
rus,2099,4.469518371
rwa,1800,420.04
rwa,1801,420.04
rwa,1802,420.04
rwa,1803,420.04
rwa,1804,420.04
rwa,1805,420.04
rwa,1806,420.04
rwa,1807,420.04
rwa,1808,420.04
rwa,1809,420.04
rwa,1810,420.04
rwa,1811,420.04
rwa,1812,420.04
rwa,1813,420.04
rwa,1814,420.04
rwa,1815,420.04
rwa,1816,420.04
rwa,1817,420.04
rwa,1818,420.04
rwa,1819,420.04
rwa,1820,420.04
rwa,1821,420.04
rwa,1822,420.04
rwa,1823,420.04
rwa,1824,420.04
rwa,1825,420.04
rwa,1826,420.04
rwa,1827,420.04
rwa,1828,420.04
rwa,1829,420.04
rwa,1830,420.04
rwa,1831,420.04
rwa,1832,420.04
rwa,1833,420.04
rwa,1834,420.04
rwa,1835,420.04
rwa,1836,420.04
rwa,1837,420.04
rwa,1838,420.04
rwa,1839,420.04
rwa,1840,420.04
rwa,1841,420.04
rwa,1842,420.04
rwa,1843,420.04
rwa,1844,420.04
rwa,1845,420.04
rwa,1846,420.04
rwa,1847,420.04
rwa,1848,420.04
rwa,1849,420.04
rwa,1850,420.04
rwa,1851,420.04
rwa,1852,420.04
rwa,1853,420.04
rwa,1854,420.04
rwa,1855,420.04
rwa,1856,420.04
rwa,1857,420.04
rwa,1858,420.04
rwa,1859,420.04
rwa,1860,420.04
rwa,1861,420.04
rwa,1862,420.04
rwa,1863,420.04
rwa,1864,420.04
rwa,1865,420.04
rwa,1866,420.04
rwa,1867,420.04
rwa,1868,420.04
rwa,1869,420.04
rwa,1870,420.04
rwa,1871,420.04
rwa,1872,420.04
rwa,1873,420.04
rwa,1874,420.04
rwa,1875,420.04
rwa,1876,420.04
rwa,1877,420.04
rwa,1878,420.04
rwa,1879,420.04
rwa,1880,420.04
rwa,1881,420.04
rwa,1882,420.04
rwa,1883,420.04
rwa,1884,420.04
rwa,1885,420.04
rwa,1886,420.04
rwa,1887,420.04
rwa,1888,420.04
rwa,1889,420.04
rwa,1890,420.04
rwa,1891,420.04
rwa,1892,420.04
rwa,1893,420.04
rwa,1894,420.03
rwa,1895,420
rwa,1896,419.93
rwa,1897,419.82
rwa,1898,419.66
rwa,1899,419.43
rwa,1900,419.13
rwa,1901,418.77
rwa,1902,418.34
rwa,1903,417.85
rwa,1904,417.29
rwa,1905,416.67
rwa,1906,415.98
rwa,1907,415.22
rwa,1908,414.4
rwa,1909,413.52
rwa,1910,412.6
rwa,1911,411.65
rwa,1912,410.68
rwa,1913,409.69
rwa,1914,408.71
rwa,1915,407.72
rwa,1916,406.73
rwa,1917,406.0259915
rwa,1918,405.3106362
rwa,1919,404.6039546
rwa,1920,403.8859125
rwa,1921,403.1765577
rwa,1922,402.4558288
rwa,1923,401.7337531
rwa,1924,401.0203851
rwa,1925,400.2956226
rwa,1926,399.5795814
rwa,1927,398.8521322
rwa,1928,398.1334177
rwa,1929,397.4032817
rwa,1930,396.6717989
rwa,1931,391.0899948
rwa,1932,385.5710758
rwa,1933,381.268367
rwa,1934,375.8561773
rwa,1935,370.4870155
rwa,1936,365.1508476
rwa,1937,359.9086124
rwa,1938,355.8262265
rwa,1939,350.6614619
rwa,1940,345.5504395
rwa,1941,340.4627716
rwa,1942,335.4697572
rwa,1943,331.5797823
rwa,1944,326.6448849
rwa,1945,318.8517445
rwa,1946,311.2443954
rwa,1947,303.8184118
rwa,1948,296.5694733
rwa,1949,289.4933622
rwa,1950,282.5859611
rwa,1951,275.8432508
rwa,1952,269.2613077
rwa,1953,262.8363016
rwa,1954,256.5644935
rwa,1955,250.9860559
rwa,1956,245.4
rwa,1957,237
rwa,1958,229.6
rwa,1959,222.6
rwa,1960,216.1
rwa,1961,211.2
rwa,1962,207.8
rwa,1963,205.8
rwa,1964,205.1
rwa,1965,205.6
rwa,1966,207
rwa,1967,209
rwa,1968,211.6
rwa,1969,214.7
rwa,1970,218.2
rwa,1971,222.1
rwa,1972,226.5
rwa,1973,231.9
rwa,1974,238.4
rwa,1975,244.4
rwa,1976,248.5
rwa,1977,248.9
rwa,1978,243.7
rwa,1979,232.5
rwa,1980,217.4
rwa,1981,201.1
rwa,1982,185.9
rwa,1983,173.7
rwa,1984,165.2
rwa,1985,159.2
rwa,1986,154.1
rwa,1987,150.1
rwa,1988,147.6
rwa,1989,147
rwa,1990,148.9
rwa,1991,154
rwa,1992,161.9
rwa,1993,180.7
rwa,1994,293.8
rwa,1995,261.5
rwa,1996,196
rwa,1997,215.9
rwa,1998,227.5
rwa,1999,194.9
rwa,2000,179
rwa,2001,166.3
rwa,2002,151.8
rwa,2003,137.1
rwa,2004,122.7
rwa,2005,109.6
rwa,2006,97.9
rwa,2007,87.5
rwa,2008,78.3
rwa,2009,70.7
rwa,2010,64.2
rwa,2011,57.8
rwa,2012,52.3
rwa,2013,48.2
rwa,2014,44.8
rwa,2015,42
rwa,2016,64.28223395
rwa,2017,62.28922016
rwa,2018,60.3285707
rwa,2019,58.38565282
rwa,2020,56.46395615
rwa,2021,54.58750899
rwa,2022,52.78791493
rwa,2023,51.09003875
rwa,2024,49.49527595
rwa,2025,47.9956548
rwa,2026,46.57678737
rwa,2027,45.21669814
rwa,2028,43.8972647
rwa,2029,42.61064211
rwa,2030,41.35309967
rwa,2031,40.12297198
rwa,2032,38.93246278
rwa,2033,37.79395532
rwa,2034,36.71462479
rwa,2035,35.71039714
rwa,2036,34.79416978
rwa,2037,33.97357081
rwa,2038,33.2464816
rwa,2039,32.60634285
rwa,2040,32.04317494
rwa,2041,31.42604876
rwa,2042,30.85410503
rwa,2043,30.30971158
rwa,2044,29.77964427
rwa,2045,29.25398501
rwa,2046,28.72942775
rwa,2047,28.21258458
rwa,2048,27.70786352
rwa,2049,27.21085654
rwa,2050,26.72266565
rwa,2051,26.23998482
rwa,2052,25.76501806
rwa,2053,25.29776538
rwa,2054,24.83822678
rwa,2055,24.38640225
rwa,2056,23.93898577
rwa,2057,23.49707935
rwa,2058,23.06398901
rwa,2059,22.64302079
rwa,2060,22.23748073
rwa,2061,21.8550829
rwa,2062,21.49913334
rwa,2063,21.17183606
rwa,2064,20.87098704
rwa,2065,20.59768831
rwa,2066,20.34642979
rwa,2067,20.11280345
rwa,2068,19.89019722
rwa,2069,19.67530507
rwa,2070,19.46482096
rwa,2071,19.25764288
rwa,2072,19.05487285
rwa,2073,18.85430684
rwa,2074,18.65704687
rwa,2075,18.46199092
rwa,2076,18.26803697
rwa,2077,18.07518504
rwa,2078,17.88563914
rwa,2079,17.69829727
rwa,2080,17.5120574
rwa,2081,17.32691955
rwa,2082,17.14398571
rwa,2083,16.96215389
rwa,2084,16.78252609
rwa,2085,16.60289829
rwa,2086,16.42547452
rwa,2087,16.24915275
rwa,2088,16.07283099
rwa,2089,15.89871324
rwa,2090,15.72569751
rwa,2091,15.55378379
rwa,2092,15.38187006
rwa,2093,15.21216036
rwa,2094,15.04355268
rwa,2095,14.876047
rwa,2096,14.70964333
rwa,2097,14.54434168
rwa,2098,14.38014203
rwa,2099,14.2170444
kna,1970,69.4
kna,1971,67.2
kna,1972,65.1
kna,1973,63.1
kna,1974,61.2
kna,1975,59.6
kna,1976,58
kna,1977,56.5
kna,1978,54.9
kna,1979,53
kna,1980,50.9
kna,1981,48.5
kna,1982,45.9
kna,1983,43.2
kna,1984,40.5
kna,1985,38
kna,1986,35.7
kna,1987,33.5
kna,1988,31.6
kna,1989,29.9
kna,1990,28.4
kna,1991,27.1
kna,1992,25.9
kna,1993,24.8
kna,1994,23.8
kna,1995,22.9
kna,1996,22
kna,1997,21.1
kna,1998,20.2
kna,1999,19.4
