income_per_person_long_series,geo,time
13640,che,1937
14120,che,1938
14060,che,1939
14140,che,1940
13950,che,1941
13500,che,1942
13260,che,1943
13450,che,1944
17130,che,1945
18080,che,1946
20000,che,1947
20140,che,1948
19350,che,1949
20030,che,1950
21400,che,1951
21280,che,1952
21750,che,1953
22730,che,1954
24010,che,1955
25280,che,1956
25870,che,1957
24960,che,1958
26230,che,1959
27530,che,1960
28950,che,1961
29510,che,1962
30300,che,1963
31360,che,1964
32050,che,1965
32540,che,1966
33170,che,1967
33970,che,1968
35430,che,1969
37350,che,1970
38410,che,1971
39280,che,1972
40230,che,1973
40690,che,1974
38060,che,1975
37940,che,1976
38970,che,1977
39030,che,1978
39890,che,1979
41500,che,1980
41890,che,1981
41020,che,1982
41010,che,1983
42070,che,1984
43280,che,1985
43720,che,1986
43740,che,1987
44730,che,1988
46260,che,1989
47480,che,1990
46520,che,1991
46030,che,1992
45520,che,1993
45640,che,1994
45540,che,1995
45630,che,1996
46410,che,1997
47720,che,1998
48170,che,1999
49670,che,2000
49930,che,2001
49800,che,2002
49370,che,2003
50350,che,2004
51300,che,2005
52910,che,2006
54580,che,2007
55150,che,2008
52740,che,2009
53760,che,2010
54210,che,2011
54200,che,2012
54930,che,2013
55780,che,2014
56680,che,2015
57470,che,2016
58280,che,2017
58980,che,2018
59650,che,2019
1073,syr,1800
1073,syr,1801
1073,syr,1802
1073,syr,1803
1073,syr,1804
1073,syr,1805
1073,syr,1806
1073,syr,1807
1073,syr,1808
1073,syr,1809
1073,syr,1810
1073,syr,1811
1073,syr,1812
1073,syr,1813
1073,syr,1814
1073,syr,1815
1073,syr,1816
1073,syr,1817
1073,syr,1818
1073,syr,1819
1073,syr,1820
1074,syr,1821
1075,syr,1822
1077,syr,1823
1078,syr,1824
1079,syr,1825
1080,syr,1826
1081,syr,1827
1082,syr,1828
1084,syr,1829
1085,syr,1830
1086,syr,1831
1087,syr,1832
1088,syr,1833
1090,syr,1834
1091,syr,1835
1092,syr,1836
1093,syr,1837
1094,syr,1838
1096,syr,1839
1097,syr,1840
1098,syr,1841
1099,syr,1842
1100,syr,1843
1102,syr,1844
1103,syr,1845
1104,syr,1846
1105,syr,1847
1107,syr,1848
1108,syr,1849
1109,syr,1850
1110,syr,1851
1111,syr,1852
1113,syr,1853
1114,syr,1854
1115,syr,1855
1116,syr,1856
1118,syr,1857
1119,syr,1858
1120,syr,1859
1121,syr,1860
1122,syr,1861
1124,syr,1862
1125,syr,1863
1126,syr,1864
1127,syr,1865
1129,syr,1866
1130,syr,1867
1131,syr,1868
1132,syr,1869
1134,syr,1870
1144,syr,1871
1154,syr,1872
1165,syr,1873
1176,syr,1874
1186,syr,1875
1197,syr,1876
1208,syr,1877
1219,syr,1878
1230,syr,1879
1241,syr,1880
1253,syr,1881
1264,syr,1882
1276,syr,1883
1287,syr,1884
1299,syr,1885
1311,syr,1886
1323,syr,1887
1335,syr,1888
1347,syr,1889
1359,syr,1890
1372,syr,1891
1384,syr,1892
1397,syr,1893
1409,syr,1894
1422,syr,1895
1435,syr,1896
1448,syr,1897
1462,syr,1898
1475,syr,1899
1488,syr,1900
1502,syr,1901
1516,syr,1902
1529,syr,1903
1543,syr,1904
1557,syr,1905
1572,syr,1906
1586,syr,1907
1600,syr,1908
1615,syr,1909
1630,syr,1910
1645,syr,1911
1660,syr,1912
1675,syr,1913
1629,syr,1914
1585,syr,1915
1542,syr,1916
1500,syr,1917
1530,syr,1918
1560,syr,1919
1591,syr,1920
1623,syr,1921
1655,syr,1922
1661,syr,1923
1666,syr,1924
1672,syr,1925
1678,syr,1926
1683,syr,1927
1689,syr,1928
1695,syr,1929
1664,syr,1930
1634,syr,1931
1604,syr,1932
1575,syr,1933
1546,syr,1934
1518,syr,1935
1490,syr,1936
1510,syr,1937
1531,syr,1938
1552,syr,1939
1574,syr,1940
1595,syr,1941
1617,syr,1942
1639,syr,1943
1662,syr,1944
1685,syr,1945
1708,syr,1946
1731,syr,1947
1755,syr,1948
1779,syr,1949
1804,syr,1950
1695,syr,1951
2086,syr,1952
2309,syr,1953
2586,syr,1954
2276,syr,1955
2627,syr,1956
2716,syr,1957
2276,syr,1958
2293,syr,1959
2264,syr,1960
2227,syr,1961
2955,syr,1962
2598,syr,1963
2917,syr,1964
2831,syr,1965
2523,syr,1966
2600,syr,1967
2618,syr,1968
3032,syr,1969
2601,syr,1970
2763,syr,1971
3339,syr,1972
2951,syr,1973
3541,syr,1974
4093,syr,1975
4394,syr,1976
4198,syr,1977
4417,syr,1978
4428,syr,1979
4793,syr,1980
5071,syr,1981
5000,syr,1982
4898,syr,1983
4540,syr,1984
4661,syr,1985
4290,syr,1986
4238,syr,1987
4657,syr,1988
3750,syr,1989
3809,syr,1990
3991,syr,1991
4399,syr,1992
4498,syr,1993
4693,syr,1994
4894,syr,1995
5246,syr,1996
5385,syr,1997
5620,syr,1998
5291,syr,1999
5188,syr,2000
5232,syr,2001
5474,syr,2002
5341,syr,2003
5546,syr,2004
5738,syr,2005
5888,syr,2006
6094,syr,2007
6246,syr,2008
6497,syr,2009
6603,syr,2010
6358,syr,2011
6432,syr,2012
5464,syr,2013
975.8,twn,1800
975.8,twn,1801
975.8,twn,1802
975.8,twn,1803
975.8,twn,1804
975.8,twn,1805
975.8,twn,1806
975.8,twn,1807
975.8,twn,1808
975.8,twn,1809
975.8,twn,1810
975.8,twn,1811
975.8,twn,1812
975.8,twn,1813
975.8,twn,1814
975.8,twn,1815
975.8,twn,1816
975.8,twn,1817
975.8,twn,1818
975.8,twn,1819
975.8,twn,1820
975.8,twn,1821
975.8,twn,1822
975.8,twn,1823
975.8,twn,1824
975.8,twn,1825
975.9,twn,1826
975.9,twn,1827
975.9,twn,1828
975.9,twn,1829
975.9,twn,1830
975.9,twn,1831
975.9,twn,1832
975.9,twn,1833
975.9,twn,1834
975.9,twn,1835
975.9,twn,1836
975.9,twn,1837
975.9,twn,1838
975.9,twn,1839
975.9,twn,1840
975.9,twn,1841
975.9,twn,1842
975.9,twn,1843
975.9,twn,1844
975.9,twn,1845
975.9,twn,1846
975.9,twn,1847
975.9,twn,1848
975.9,twn,1849
975.9,twn,1850
975.9,twn,1851
976,twn,1852
976,twn,1853
976,twn,1854
976,twn,1855
976,twn,1856
976,twn,1857
976,twn,1858
976,twn,1859
976,twn,1860
976,twn,1861
976,twn,1862
976,twn,1863
976,twn,1864
976,twn,1865
976,twn,1866
976,twn,1867
976,twn,1868
976,twn,1869
976,twn,1870
979.5,twn,1871
982.9,twn,1872
986.4,twn,1873
989.9,twn,1874
993.4,twn,1875
996.9,twn,1876
1000,twn,1877
1004,twn,1878
1008,twn,1879
1011,twn,1880
1015,twn,1881
1018,twn,1882
1022,twn,1883
1026,twn,1884
1029,twn,1885
1033,twn,1886
1036,twn,1887
1040,twn,1888
1044,twn,1889
1048,twn,1890
1051,twn,1891
1055,twn,1892
1059,twn,1893
1062,twn,1894
1066,twn,1895
1070,twn,1896
1074,twn,1897
1078,twn,1898
1081,twn,1899
1085,twn,1900
1089,twn,1901
1089,twn,1902
1291,twn,1903
1229,twn,1904
994.4,twn,1905
1048,twn,1906
1160,twn,1907
1197,twn,1908
1336,twn,1909
1359,twn,1910
1270,twn,1911
1195,twn,1912
1299,twn,1913
1252,twn,1914
1304,twn,1915
1405,twn,1916
1576,twn,1917
1506,twn,1918
1547,twn,1919
1527,twn,1920
1575,twn,1921
1744,twn,1922
1776,twn,1923
1906,twn,1924
1978,twn,1925
1973,twn,1926
1937,twn,1927
1951,twn,1928
2011,twn,1929
2040,twn,1930
2016,twn,1931
2085,twn,1932
1976,twn,1933
2031,twn,1934
2191,twn,1935
2267,twn,1936
2238,twn,1937
2329,twn,1938
2237,twn,1939
2032,twn,1940
1903,twn,1941
1946,twn,1942
1764,twn,1943
1505,twn,1944
822.7,twn,1945
889.9,twn,1946
1025,twn,1947
1270,twn,1948
1414,twn,1949
1685,twn,1950
1750,twn,1951
1902,twn,1952
2011,twn,1953
2129,twn,1954
2216,twn,1955
2217,twn,1956
2310,twn,1957
2381,twn,1958
2464,twn,1959
2586,twn,1960
2672,twn,1961
2828,twn,1962
3117,twn,1963
3431,twn,1964
3597,twn,1965
3865,twn,1966
4177,twn,1967
4495,twn,1968
4807,twn,1969
5183,twn,1970
5799,twn,1971
6575,twn,1972
7188,twn,1973
6798,twn,1974
7111,twn,1975
8224,twn,1976
8988,twn,1977
9966,twn,1978
10440,twn,1979
10700,twn,1980
11230,twn,1981
11570,twn,1982
12570,twn,1983
13670,twn,1984
14040,twn,1985
16130,twn,1986
17600,twn,1987
17930,twn,1988
19440,twn,1989
20430,twn,1990
22000,twn,1991
23210,twn,1992
24600,twn,1993
26090,twn,1994
27310,twn,1995
28870,twn,1996
30610,twn,1997
31880,twn,1998
32850,twn,1999
34200,twn,2000
32910,twn,2001
34260,twn,2002
34840,twn,2003
36030,twn,2004
36820,twn,2005
37660,twn,2006
38760,twn,2007
36530,twn,2008
36490,twn,2009
39080,twn,2010
39060,twn,2011
39480,twn,2012
40210,twn,2013
41380,twn,2014
42880,twn,2015
44570,twn,2016
46390,twn,2017
48340,twn,2018
50390,twn,2019
585.6,tjk,1800
585.7,tjk,1801
585.9,tjk,1802
586,tjk,1803
586.1,tjk,1804
586.3,tjk,1805
586.4,tjk,1806
586.5,tjk,1807
586.7,tjk,1808
586.8,tjk,1809
586.9,tjk,1810
587.1,tjk,1811
587.2,tjk,1812
587.3,tjk,1813
587.5,tjk,1814
587.6,tjk,1815
587.7,tjk,1816
587.9,tjk,1817
588,tjk,1818
588.1,tjk,1819
588.3,tjk,1820
591.5,tjk,1821
594.8,tjk,1822
598,tjk,1823
601.3,tjk,1824
604.6,tjk,1825
608,tjk,1826
611.3,tjk,1827
614.7,tjk,1828
618.1,tjk,1829
621.5,tjk,1830
624.9,tjk,1831
628.4,tjk,1832
631.8,tjk,1833
635.3,tjk,1834
638.8,tjk,1835
642.3,tjk,1836
645.9,tjk,1837
649.4,tjk,1838
653,tjk,1839
656.6,tjk,1840
660.2,tjk,1841
663.9,tjk,1842
667.5,tjk,1843
671.2,tjk,1844
674.9,tjk,1845
678.6,tjk,1846
682.4,tjk,1847
686.1,tjk,1848
689.9,tjk,1849
693.7,tjk,1850
697.5,tjk,1851
701.4,tjk,1852
705.3,tjk,1853
709.1,tjk,1854
713,tjk,1855
717,tjk,1856
720.9,tjk,1857
724.9,tjk,1858
728.9,tjk,1859
732.9,tjk,1860
737,tjk,1861
741,tjk,1862
745.1,tjk,1863
749.2,tjk,1864
753.3,tjk,1865
757.5,tjk,1866
761.7,tjk,1867
765.9,tjk,1868
770.1,tjk,1869
774.3,tjk,1870
778.6,tjk,1871
782.9,tjk,1872
787.2,tjk,1873
791.5,tjk,1874
795.9,tjk,1875
800.3,tjk,1876
804.7,tjk,1877
809.1,tjk,1878
813.6,tjk,1879
818.1,tjk,1880
822.6,tjk,1881
827.1,tjk,1882
831.7,tjk,1883
836.3,tjk,1884
840.9,tjk,1885
807.8,tjk,1886
943.7,tjk,1887
907.1,tjk,1888
842.8,tjk,1889
838.6,tjk,1890
767.5,tjk,1891
839.6,tjk,1892
950.6,tjk,1893
1080,tjk,1894
998.6,tjk,1895
1099,tjk,1896
1080,tjk,1897
1107,tjk,1898
1174,tjk,1899
1148,tjk,1900
1176,tjk,1901
1277,tjk,1902
1188,tjk,1903
1312,tjk,1904
1160,tjk,1905
1108,tjk,1906
1064,tjk,1907
1161,tjk,1908
1204,tjk,1909
1284,tjk,1910
1185,tjk,1911
1280,tjk,1912
1343,tjk,1913
1282,tjk,1914
1318,tjk,1915
1171,tjk,1916
1027,tjk,1917
628.4,tjk,1918
541.3,tjk,1919
543.1,tjk,1920
496.7,tjk,1921
576.1,tjk,1922
663,tjk,1923
839.2,tjk,1924
1048,tjk,1925
1176,tjk,1926
1224,tjk,1927
1286,tjk,1928
1300,tjk,1929
1357,tjk,1930
1368,tjk,1931
1346,tjk,1932
1396,tjk,1933
1522,tjk,1934
1739,tjk,1935
1856,tjk,1936
2008,tjk,1937
2001,tjk,1938
2081,tjk,1939
1992,tjk,1940
1953,tjk,1941
1915,tjk,1942
1878,tjk,1943
1841,tjk,1944
1805,tjk,1945
1770,tjk,1946
1965,tjk,1947
2218,tjk,1948
2420,tjk,1949
2619,tjk,1950
2584,tjk,1951
2703,tjk,1952
2770,tjk,1953
2854,tjk,1954
3041,tjk,1955
3272,tjk,1956
3278,tjk,1957
3459,tjk,1958
3358,tjk,1959
3607,tjk,1960
3747,tjk,1961
3786,tjk,1962
3644,tjk,1963
4059,tjk,1964
4237,tjk,1965
4392,tjk,1966
4538,tjk,1967
4756,tjk,1968
4778,tjk,1969
5098,tjk,1970
5182,tjk,1971
5160,tjk,1972
5540,tjk,1973
5500,tjk,1974
5322,tjk,1975
5377,tjk,1976
5312,tjk,1977
5258,tjk,1978
5054,tjk,1979
4888,tjk,1980
4765,tjk,1981
4716,tjk,1982
4700,tjk,1983
4593,tjk,1984
4473,tjk,1985
4496,tjk,1986
4398,tjk,1987
4339,tjk,1988
4268,tjk,1989
4030,tjk,1990
3588,tjk,1991
2377,tjk,1992
1961,tjk,1993
1520,tjk,1994
1310,tjk,1995
1073,tjk,1996
1072,tjk,1997
1108,tjk,1998
1126,tjk,1999
1195,tjk,2000
1289,tjk,2001
1382,tjk,2002
1491,tjk,2003
1614,tjk,2004
1686,tjk,2005
1767,tjk,2006
1865,tjk,2007
1969,tjk,2008
2004,tjk,2009
2110,tjk,2010
2212,tjk,2011
2329,tjk,2012
2450,tjk,2013
2548,tjk,2014
2639,tjk,2015
2734,tjk,2016
2832,tjk,2017
2933,tjk,2018
3038,tjk,2019
591.6,tza,1820
593.1,tza,1821
594.6,tza,1822
596.1,tza,1823
597.6,tza,1824
599.2,tza,1825
600.7,tza,1826
602.2,tza,1827
603.7,tza,1828
605.3,tza,1829
606.8,tza,1830
608.3,tza,1831
609.9,tza,1832
611.4,tza,1833
613,tza,1834
614.5,tza,1835
616.1,tza,1836
617.7,tza,1837
619.2,tza,1838
620.8,tza,1839
622.4,tza,1840
623.9,tza,1841
625.5,tza,1842
627.1,tza,1843
628.7,tza,1844
630.3,tza,1845
631.9,tza,1846
633.5,tza,1847
635.1,tza,1848
636.7,tza,1849
638.3,tza,1850
640,tza,1851
641.6,tza,1852
643.2,tza,1853
644.8,tza,1854
646.5,tza,1855
648.1,tza,1856
649.8,tza,1857
651.4,tza,1858
653.1,tza,1859
654.7,tza,1860
656.4,tza,1861
658,tza,1862
659.7,tza,1863
661.4,tza,1864
663.1,tza,1865
664.7,tza,1866
666.4,tza,1867
668.1,tza,1868
669.8,tza,1869
671.5,tza,1870
673.2,tza,1871
674.9,tza,1872
676.6,tza,1873
678.4,tza,1874
680.1,tza,1875
681.8,tza,1876
683.5,tza,1877
685.3,tza,1878
687,tza,1879
688.7,tza,1880
690.5,tza,1881
692.2,tza,1882
694,tza,1883
695.8,tza,1884
697.5,tza,1885
699.3,tza,1886
701.1,tza,1887
702.8,tza,1888
704.6,tza,1889
706.4,tza,1890
708.2,tza,1891
710,tza,1892
711.8,tza,1893
713.6,tza,1894
715.4,tza,1895
717.2,tza,1896
719.1,tza,1897
720.9,tza,1898
722.7,tza,1899
724.5,tza,1900
726.4,tza,1901
728.2,tza,1902
730.1,tza,1903
731.9,tza,1904
733.8,tza,1905
735.6,tza,1906
737.5,tza,1907
739.4,tza,1908
741.2,tza,1909
743.1,tza,1910
745,tza,1911
746.9,tza,1912
748.8,tza,1913
750.7,tza,1914
752.6,tza,1915
754.5,tza,1916
756.4,tza,1917
758.3,tza,1918
760.3,tza,1919
762.2,tza,1920
764.1,tza,1921
766.1,tza,1922
768,tza,1923
770,tza,1924
771.9,tza,1925
773.9,tza,1926
775.8,tza,1927
777.8,tza,1928
779.8,tza,1929
781.7,tza,1930
783.7,tza,1931
785.7,tza,1932
787.7,tza,1933
789.7,tza,1934
791.7,tza,1935
793.7,tza,1936
795.7,tza,1937
797.8,tza,1938
799.8,tza,1939
801.8,tza,1940
803.8,tza,1941
805.9,tza,1942
807.9,tza,1943
810,tza,1944
812,tza,1945
814.1,tza,1946
816.2,tza,1947
818.2,tza,1948
820.3,tza,1949
822.4,tza,1950
904.3,tza,1951
900.9,tza,1952
847.7,tza,1953
893.9,tza,1954
892.6,tza,1955
880.3,tza,1956
878.1,tza,1957
862.2,tza,1958
880.2,tza,1959
891.1,tza,1960
856.2,tza,1961
907.6,tza,1962
936.9,tza,1963
959.4,tza,1964
964.8,tza,1965
1056,tza,1966
1066,tza,1967
1088,tza,1968
1075,tza,1969
1103,tza,1970
1115,tza,1971
1151,tza,1972
1150,tza,1973
1141,tza,1974
1165,tza,1975
1212,tza,1976
1210,tza,1977
1208,tza,1978
1188,tza,1979
1163,tza,1980
1117,tza,1981
1099,tza,1982
1062,tza,1983
1057,tza,1984
1024,tza,1985
1027,tza,1986
1046,tza,1987
1057,tza,1988
1062,tza,1989
1070,tza,1990
1062,tza,1991
1038,tza,1992
1016,tza,1993
994.2,tza,1994
998.1,tza,1995
1023,tza,1996
992,tza,1997
1003,tza,1998
1013,tza,1999
1039,tza,2000
1078,tza,2001
1130,tza,2002
1169,tza,2003
1222,tza,2004
1280,tza,2005
1329,tza,2006
1384,tza,2007
1445,tza,2008
1487,tza,2009
1545,tza,2010
1596,tza,2011
1667,tza,2012
1731,tza,2013
1801,tza,2014
1871,tza,2015
1946,tza,2016
2021,tza,2017
2097,tza,2018
2175,tza,2019
797.3,tha,1800
797.3,tha,1801
797.3,tha,1802
797.3,tha,1803
797.3,tha,1804
797.3,tha,1805
797.3,tha,1806
797.3,tha,1807
797.3,tha,1808
797.3,tha,1809
797.3,tha,1810
797.3,tha,1811
797.3,tha,1812
797.3,tha,1813
797.3,tha,1814
797.3,tha,1815
797.3,tha,1816
797.3,tha,1817
797.3,tha,1818
797.3,tha,1819
797.3,tha,1820
798.3,tha,1821
799.3,tha,1822
800.4,tha,1823
801.4,tha,1824
802.4,tha,1825
803.5,tha,1826
804.5,tha,1827
805.6,tha,1828
806.6,tha,1829
807.6,tha,1830
808.7,tha,1831
809.7,tha,1832
810.8,tha,1833
811.8,tha,1834
812.9,tha,1835
813.9,tha,1836
815,tha,1837
816,tha,1838
817.1,tha,1839
818.1,tha,1840
819.2,tha,1841
820.2,tha,1842
821.3,tha,1843
822.4,tha,1844
823.4,tha,1845
824.5,tha,1846
825.5,tha,1847
826.6,tha,1848
827.7,tha,1849
828.7,tha,1850
829.8,tha,1851
830.9,tha,1852
832,tha,1853
833,tha,1854
834.1,tha,1855
835.2,tha,1856
836.3,tha,1857
837.3,tha,1858
838.4,tha,1859
839.5,tha,1860
840.6,tha,1861
841.7,tha,1862
842.8,tha,1863
843.9,tha,1864
844.9,tha,1865
846,tha,1866
847.1,tha,1867
848.2,tha,1868
849.3,tha,1869
850.4,tha,1870
861.3,tha,1871
872.3,tha,1872
883.5,tha,1873
894.8,tha,1874
906.2,tha,1875
917.8,tha,1876
929.5,tha,1877
941.4,tha,1878
953.5,tha,1879
965.7,tha,1880
978,tha,1881
990.5,tha,1882
1003,tha,1883
1016,tha,1884
1029,tha,1885
1042,tha,1886
1056,tha,1887
1069,tha,1888
1083,tha,1889
1097,tha,1890
1100,tha,1891
1103,tha,1892
1107,tha,1893
1110,tha,1894
1113,tha,1895
1117,tha,1896
1120,tha,1897
1124,tha,1898
1127,tha,1899
1130,tha,1900
1134,tha,1901
1137,tha,1902
1141,tha,1903
1144,tha,1904
1148,tha,1905
1151,tha,1906
1155,tha,1907
1158,tha,1908
1162,tha,1909
1165,tha,1910
1169,tha,1911
1172,tha,1912
1176,tha,1913
1172,tha,1914
1167,tha,1915
1163,tha,1916
1159,tha,1917
1155,tha,1918
1151,tha,1919
1147,tha,1920
1142,tha,1921
1138,tha,1922
1134,tha,1923
1130,tha,1924
1126,tha,1925
1122,tha,1926
1118,tha,1927
1114,tha,1928
1110,tha,1929
1115,tha,1930
1120,tha,1931
1125,tha,1932
1130,tha,1933
1135,tha,1934
1140,tha,1935
1146,tha,1936
1151,tha,1937
1156,tha,1938
1155,tha,1939
1154,tha,1940
1153,tha,1941
1152,tha,1942
1151,tha,1943
1149,tha,1944
1148,tha,1945
1147,tha,1946
1146,tha,1947
1145,tha,1948
1144,tha,1949
1143,tha,1950
1187,tha,1951
1216,tha,1952
1308,tha,1953
1257,tha,1954
1322,tha,1955
1300,tha,1956
1273,tha,1957
1278,tha,1958
1388,tha,1959
1508,tha,1960
1538,tha,1961
1608,tha,1962
1686,tha,1963
1747,tha,1964
1829,tha,1965
1975,tha,1966
2078,tha,1967
2184,tha,1968
2288,tha,1969
2370,tha,1970
2412,tha,1971
2445,tha,1972
2621,tha,1973
2672,tha,1974
2740,tha,1975
2925,tha,1976
3146,tha,1977
3387,tha,1978
3491,tha,1979
3573,tha,1980
3712,tha,1981
3839,tha,1982
3983,tha,1983
4142,tha,1984
4266,tha,1985
4434,tha,1986
4785,tha,1987
5343,tha,1988
5910,tha,1989
6481,tha,1990
6943,tha,1991
7407,tha,1992
7925,tha,1993
8530,tha,1994
9200,tha,1995
9628,tha,1996
9389,tha,1997
8316,tha,1998
8609,tha,1999
8949,tha,2000
9074,tha,2001
9486,tha,2002
10060,tha,2003
10620,tha,2004
11020,tha,2005
11510,tha,2006
12050,tha,2007
12280,tha,2008
11960,tha,2009
12830,tha,2010
12800,tha,2011
13570,tha,2012
13890,tha,2013
14170,tha,2014
14640,tha,2015
15270,tha,2016
15930,tha,2017
16580,tha,2018
17250,tha,2019
548.4,tls,1800
549.4,tls,1801
550.4,tls,1802
551.4,tls,1803
552.4,tls,1804
553.4,tls,1805
554.5,tls,1806
555.5,tls,1807
556.5,tls,1808
557.5,tls,1809
558.5,tls,1810
559.5,tls,1811
560.6,tls,1812
561.6,tls,1813
562.6,tls,1814
563.6,tls,1815
564.7,tls,1816
565.7,tls,1817
566.7,tls,1818
567.8,tls,1819
568.8,tls,1820
569.8,tls,1821
570.9,tls,1822
571.9,tls,1823
573,tls,1824
574,tls,1825
575.1,tls,1826
576.1,tls,1827
577.2,tls,1828
578.2,tls,1829
579.3,tls,1830
580.3,tls,1831
581.4,tls,1832
582.5,tls,1833
583.5,tls,1834
584.6,tls,1835
585.7,tls,1836
586.7,tls,1837
587.8,tls,1838
588.9,tls,1839
590,tls,1840
591,tls,1841
592.1,tls,1842
593.2,tls,1843
594.3,tls,1844
595.4,tls,1845
596.5,tls,1846
597.5,tls,1847
598.6,tls,1848
599.7,tls,1849
600.8,tls,1850
601.9,tls,1851
603,tls,1852
604.1,tls,1853
605.2,tls,1854
606.3,tls,1855
607.4,tls,1856
608.6,tls,1857
609.7,tls,1858
610.8,tls,1859
611.9,tls,1860
613,tls,1861
614.1,tls,1862
615.3,tls,1863
616.4,tls,1864
617.5,tls,1865
618.6,tls,1866
619.8,tls,1867
620.9,tls,1868
622,tls,1869
623.2,tls,1870
624.3,tls,1871
625.5,tls,1872
626.6,tls,1873
627.7,tls,1874
628.9,tls,1875
630,tls,1876
631.2,tls,1877
632.3,tls,1878
633.5,tls,1879
634.7,tls,1880
635.8,tls,1881
637,tls,1882
638.1,tls,1883
639.3,tls,1884
640.5,tls,1885
641.6,tls,1886
642.8,tls,1887
644,tls,1888
645.2,tls,1889
646.4,tls,1890
647.5,tls,1891
648.7,tls,1892
649.9,tls,1893
651.1,tls,1894
652.3,tls,1895
653.5,tls,1896
654.7,tls,1897
655.9,tls,1898
657.1,tls,1899
658.3,tls,1900
659.5,tls,1901
660.7,tls,1902
661.9,tls,1903
663.1,tls,1904
